Encrypted_ID,Name_ZH,Name_EN,City_ZH,City_EN,Latitude_GCJ02,Longitude_GCJ02,Label_ZH,Label_EN
9601432,老乐山风景区,Lao Leshan Scenic Area,驻马店市,Zhumadian City,32.70498908,113.95793,山川;周边度假;土著最爱;自然风光;周末玩乐;景点门票;周边;3月;6月;4月;本地;尝鲜;5月,mountains and rivers;surrounding resort;indigenous favorites;natural scenery;fun weekend;attraction tickets;surrounding;March;June;April;local;early adopters;May
9601442,革命老区大悟,Dawu in Old Revolutionary Areas,驻马店市,Zhumadian City,32.70498908,113.95793,,
9601495,桂峰古村落景区,Guifeng Ancient Village Scenic Area,三明市,Sanming City,26.30868133,118.5424361,景点门票;文化古迹;文化古迹;城市好玩;周边度假;古建筑;古镇,attraction tickets;cultural monuments;cultural monuments;city fun;surrounding resort;ancient buildings;ancient town
9601572,三道河村,Sandaohe Village,宜宾市,Yibin City,28.20270724,105.2920501,,
9601668,天柱峰,Tianzhu Peak,宁德市,Ningde City,27.11538454,120.1944919,,
9601684,绿护桃源,Lvhutaoyuan,江门市,Jiangmen,22.55029864,113.0347727,,
9601687,五指山热带雨林风景区,Wuzhishan Tropical Rainforest Scenic Area,五指山市,Wuzhishan City,18.86804344,109.677002,,
9601693,尖扎县景区,Scenic Area in Jianzha County,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,35.94159565,102.0307026,,
9601702,玉湖,Yuhu,江门市,Jiangmen,22.54511853,113.0267719,,
9601829,启明寺,Qiming Temple,厦门市,Xiamen City,24.43159764,118.1165484,,
9601875,龙津风雨桥,Longjin Fengyu Bridge,怀化市,Huaihua City,27.43590491,109.6863276,,
9601894,马祖村,Matsu Village,宁德市,Ningde City,26.95360147,120.3267652,,
9601904,黄帝祠宇,Yellow Emperor Temple,丽水市,Lishui City,28.69469324,120.1184521,,
9601967,长郡中学,Changjun Middle School,长沙市,Changsha City,28.18525068,112.9750451,,
9602044,清虚洞,In Qingxudong,毕节市,Bijie City,27.21422904,105.1398259,,
9602101,崂山书院,Laoshan Academy,青岛市,Qingdao City,36.12822317,120.5602168,周边度假;城市好玩;文艺青年;古建筑;一日;学生,surrounding resort;city fun;literary youth;ancient buildings;a day;students
9602106,川洞庵,Chuandong 'An,广元市,Guangyuan City,32.60981006,106.1051327,,
9602167,无垢净光舍利塔,Unsullied Jingguang Pagoda,沈阳市,Shenyang City,41.83529306,123.3767047,,
9602192,王家岭,The Wangjialing,延安市,Yan'an City,36.00953063,110.4361239,,
9602205,石笋坪,Shisunping,广元市,Guangyuan City,32.58326723,106.073621,,
9602227,台电南部展示馆,Taipower Nanfang Exhibition Hall,屏东县,Pingtung County,21.9431551,120.7354594,,
9602245,毛女洞,Maonvdong,渭南市,Weinan City,34.49318238,110.0810825,,
9602249,天龙桥,Tianlong Bridge,重庆市,Chongqing City,29.43570801,107.804242,,
9602250,智取华山路,Take Huashan Road Wisely,渭南市,Weinan City,34.49424676,110.0913403,,
9602276,五云峰,Wuyunfeng,渭南市,Weinan City,34.48498426,110.0850967,,
9602350,绳武楼,Shengwu Tower,漳州市,Zhangzhou City,24.47923971,117.042595,,
9602434,尧上仡佬族文化村,Yaoshang Gelao Cultural Village,铜仁市,Tongren City,27.3899145,108.2243743,,
9602436,石阡文庙,Shiqian Confucian Temple,铜仁市,Tongren City,27.51769102,108.2327135,,
9602440,楼上古寨,Loushangguzhai,铜仁市,Tongren City,27.47312085,108.1624076,历史遗迹;古迹,historical sites;monuments
9602520,赛罕塔拉城中草原,Saihantala Chengcheng Grassland,包头市,Baotou City,40.63063519,109.9064894,,
9602532,织金洞博物馆,Zhijindong Museum,毕节市,Bijie City,26.7652148,105.8954184,,
9602570,桑堆小镇,Sangdui Town,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,29.19128935,100.1088645,,
9602617,达合仓郎姆赛赤寺,Dahecang Langmu Saichi Temple,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,31.83008789,102.2513635,,
9603020,王氏纪念馆,Wang Memorial Hall,扬州市,Yangzhou City,32.7782096,119.434837,,
9603035,雪格拉山,Mount Shegela,拉萨市,Lhasa City,30.52771453,90.80903579,山峰,mountain
9603037,天鹅湖,Swan Lake,鄂尔多斯市,Ordos City,40.18575062,110.9265502,,
9603039,那香海钻石沙滩浴场,Naxianghai Diamond Beach Bath,威海市,Weihai City,37.40837365,122.4132831,,
9603102,庐坑,Lukeng,上饶市,Shangrao City,29.48857765,117.9082712,,
9603121,盔甲山,Jiashan,林芝市,Nyingchi City,29.74436088,96.08807546,山,mountain
9603134,毡子胡同,Zhanzi Hutong,北京市,Beijing City,39.93690898,116.3859533,,
9603178,营盘苗寨,Yingpanmiao Village,湘西土家族苗族自治州,Xiangxi Tujia and Miao Autonomous Prefecture,27.92798388,109.453757,城市好玩;景点门票;文化古迹;周边度假,city fun;attraction tickets;cultural monuments;surrounding resort
9603262,香日德班禅行辕,Xiangride Panchen Lama Xingyuan,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,35.98622291,97.85977241,,
9603303,水井子,Shuijingzi,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,30.05100367,101.9656021,,
9603352,梦幻世界,Dream World,上海市,Shanghai City,31.14415336,121.6587561,,
9603364,奇想花园,Gardens of Imagination,上海市,Shanghai City,31.14276515,121.6606368,,
9603431,英德蝴蝶谷,Yingde Butterfly Valley,清远市,Qingyuan City,24.44126065,113.0215419,,
9603473,碣石宫遗址,Jieshi Palace Site,葫芦岛市,Huludao City,40.00071772,119.9013317,,
9603492,小南门,Xiaonanmen,西安市,Xi'an City,34.24993965,108.9360357,,
9603548,八二三战史馆,August 23 War History Museum,泉州市,Quanzhou City,24.44053289,118.4350407,,
9603662,呼伦贝尔月亮湾,Hulunbuir Moon Bay,呼伦贝尔市,Hulunbeir City,47.55744819,121.3049592,,
9603734,枣园文化广场,Zaoyuan Cultural Square,延安市,Yan'an City,36.62681832,109.4232492,尝鲜;8月;9月;1月;周边;11月;7月;本地;2月;5月;4月;3月;1月;秋游;6月;亲子;老人;家庭;玩乐;儿童;文艺青年,early adopters;August;September;January;surrounding;November;July;local;February;May;April;March;January;autumn tour;June;parent-child;old man;family;play;children;literary youth
9603771,重庆大学城,Chongqing University City,重庆市,Chongqing City,29.60999921,106.3016923,,
9603923,祭神台,Sacrifice Platform,凉山彝族自治州,Liangshan Yi Autonomous Prefecture,27.70759342,100.8085508,,
9603950,春江第一楼,Chunjiang First Building,杭州市,Hangzhou City,29.75403155,119.653355,,
9603970,苏州规划展示馆,Suzhou Planning Exhibition Hall,苏州市,Suzhou City,31.29784647,120.6101959,,
9603992,湖东沙海景区,Hudongsha Haijing District,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,36.75154002,100.7667504,,
9604064,塱头村,Langtou Village,广州市,Guangzhou City,23.33836891,113.0902248,,
9604096,薰衣草园,Lavender Garden,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,32.81924391,103.6531105,,
9604193,薄扶林水塘,Pok Fu Lam Reservoir,香港特别行政区,Hong Kong Special Administrative Region,22.265402,114.137473,,
9604252,苏峰山,Sufeng Mountain,漳州市,Zhangzhou City,23.66054293,117.4851932,,
9604286,文公祠,Wengongci,漳州市,Zhangzhou City,23.73658062,117.5337473,,
9604333,十二洞天,Twelve Caves,厦门市,Xiamen City,24.43852444,118.0703804,,
9604349,哈里哈图森林公园,Harihatu Forest Park,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,37.03129844,98.66485533,,
9604378,穿心弄,Chuanxinnong,苏州市,Suzhou City,31.1567098,120.7166646,,
9604441,虱目鱼博物馆,Milkfish Museum,台南市,Tainan City,22.9886849,120.1582973,,
9604447,伏龙禅寺,Fulong Temple,宁波市,Ningbo City,30.1000894,121.5608396,,
9604452,古如江寺,Gurujiang Temple,阿里地区,Ngari Prefecture,31.18002304,80.76756509,,
9604459,会善寺,Huishan Temple,郑州市,Zhengzhou City,34.4915392,113.0051147,,
9604508,洱海湖心亭,Erhai Lake Center Pavilion,大理白族自治州,Dali Bai Autonomous Prefecture,25.64300769,100.265722,,
9604509,老松国小,Laosong Primary School,台北市,Taipei City,25.0382158,121.5000693,,
9604521,河南省体育场,Henan Province Stadium,郑州市,Zhengzhou City,34.78021062,113.678561,,
9604524,原奥匈帝国领事馆,Former Austro-Hungarian Consulate,天津市,Tianjin City,39.1405268,117.1955146,,
9604551,赤山埠,Chishanbu,杭州市,Hangzhou City,30.22526619,120.1348227,,
9604559,六井谭,Liujingtan,舟山市,Zhoushan City,30.70191833,122.5070477,,
9604579,万国禁烟会会址,Site of the International Anti-Smoking Conference,上海市,Shanghai City,31.23877009,121.4894521,,
9604679,太平沟原始森林旅游区,Taipingou Original Forest Tourist Area,牡丹江市,Mudanjiang City,44.52479626,128.8680389,,
9604748,陶溪川创意广场,Taoxichuan Creative Plaza,景德镇市,Jingdezhen City,29.293826,117.2355333,,
9604757,夏日哈石经院,Summer Hashi School,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,36.42390885,98.15022758,,
9605269,康山里,Kangshanli,福州市,Fuzhou City,26.03950631,119.3103297,,
9605467,覆鼎峰,Fuding Peak,宁德市,Ningde City,27.12138013,120.1873707,,
9605543,文布南村,Wenbu South Village,那曲市,Nagqu City,31.34136808,86.75503331,,
9605635,巴尔兵站,Barbing Station,阿里地区,Ngari Prefecture,31.49144983,80.4351204,,
9605656,澳门巴黎铁塔,"Tower of Paris, Macau",澳门特别行政区,Macao Special Administrative Region,22.140646,113.567864,观景台;休闲玩乐;本地玩乐;景点门票;城市好玩;周边;2月;1月;3月;12月;11月;尝鲜,observation deck;leisure and play;local play;attraction tickets;city fun;surrounding;February;January;March;December;November;early adopters
9605814,乌龙岗,Wulonggang,宁德市,Ningde City,27.11538454,120.1944919,,
9605870,仁龙巴冰川,Renlongba Glacier,昌都市,Changdu City,29.24268424,96.92870035,,
9605971,乌素特水上雅丹地质公园,Wusut Water Yadan Geopark,海西蒙古族藏族自治州,Haixi Mongolian and Tibetan Autonomous Prefecture,37.63162493,93.76904272,3月;2月;尝鲜;秋游;11月;9月;1月;景点门票;城市好玩;周末玩乐;周边度假;地质公园,March;February;early adopters;autumn tour;November;September;January;attraction tickets;city fun;fun weekend;surrounding resort;geopark
9606016,地热地质博物馆,Geothermal Geology Museum,保山市,Baoshan City,25.21148125,98.49242666,,
9606040,郑州大学,Zhengzhou University,郑州市,Zhengzhou City,34.74750117,113.6362193,,
9606041,穷母岗日峰,Qiongmugangrifeng,拉萨市,Lhasa City,29.89371915,89.9935688,自然风光;山,natural scenery;mountain
9606234,老达保哈列贾乡村音乐小镇,Lao Dabaohaleja Country Music Town,普洱市,Pu'er City,22.34862684,99.98414476,,
9606396,遇龙河步道,Yulong River Trail,桂林市,Guilin City,24.75924183,110.4381019,,
9606490,一榭园景区,Yixie Park Scenic Area,苏州市,Suzhou City,31.33832058,120.5827753,其他观光场地,other sightseeing venues
9606493,清江浦记忆馆,Qingjiangpu Memory Museum,淮安市,Huaian City,33.59333545,119.0378489,,
9606527,长江澳风车田,Yangtze River Ao Fengchutian,福州市,Fuzhou City,25.6187283,119.7797375,,
9606552,如美镇,Rumei Town,昌都市,Changdu City,29.61657412,98.35079151,,
9606568,蒙自古城,Mengzi Ancient City,红河哈尼族彝族自治州,Honghe Hani and Yi Autonomous Prefecture,23.29461532,103.2355606,,
9606569,黎阳in巷,Liyang in Lane,黄山市,Huangshan City,29.70617475,118.2986343,,
9606597,青岛西海岸生态观光园,Qingdao West Coast Ecological Tourism Park,青岛市,Qingdao City,35.91361176,120.1119373,生态园;朋友;玩乐;家庭;6月;白领;9月;8月;亲子;5月;7月;周末玩乐;休闲玩乐;周边度假,ecological park;friends;play;family;June;white-collar;September;August;parent-child;May;July;fun weekend;leisure and play;surrounding resort
9606646,翰红墨香馆,Hanhong Moxiang Hall,杭州市,Hangzhou City,29.47362962,118.671792,,
9606658,鬲山公园,Lishan Park,黄山市,Huangshan City,29.67711583,118.2737061,,
9606669,黄村,Huangcun,黄山市,Huangshan City,29.66021735,118.2227442,,
9606671,神池国家登山步道,Shenchi National Mountaineering Trail,忻州市,Xinzhou City,39.09048739,112.2091403,,
9606679,天津第二工人文化宫剧场,Tianjin Second Workers 'Cultural Palace Theater,天津市,Tianjin City,39.10870225,117.2573927,演出场馆,performance venues
9606730,子梅村,Zimei Village,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,29.48799682,101.653367,,
9606734,天妃故里遗址公园,Tianfei Hometown Relics Park,莆田市,Putian City,25.08822571,119.1386075,,
9607004,乌海湖生态旅游区,Wuhai Lake Ecological Tourism Area,乌海市,Wuhai City,39.65990947,106.7790661,7月;尝鲜;8月;本地;9月;1月;周边;5月;6月;热门必游;4月;秋游;景点门票;本地玩乐;农家度假;周边度假;休闲玩乐;亲子;家庭;朋友;度假村;情侣,July;early adopters;August;local;September;January;surrounding;May;June;hot must-visit;April;autumn tour;attraction tickets;local play;farmhouse vacation;surrounding resort;leisure and play;parent-child;family;friends;resort;couples
9607058,永和口岸,Yonghe Port,临沧市,Lincang City,23.0925726,99.23448098,,
9607136,尖峰岭天池,Jianfengling Tianchi,乐东黎族自治县,Ledong Li Autonomous County,18.71522124,108.8751312,,
9607204,水圳,Shuizhen,黄山市,Huangshan City,29.99875276,117.9745937,,
9607298,思金拉措,Sijinlacuo,拉萨市,Lhasa City,29.89441818,91.72374619,,
9607313,五台山善财洞,Wutai Mountain Shancai Cave,忻州市,Xinzhou City,38.8914604,113.3784145,,
9607329,汉阳公园,Hanyang Park,武汉市,Wuhan City,30.55136461,114.2690875,,
9607357,汉阳莲花湖公园,Hanyang Lianhua Lake Park,武汉市,Wuhan City,30.549633,114.2782187,,
9607384,浯屿岛,Qiyu Island,漳州市,Zhangzhou City,24.33487894,118.150125,,
9607432,方所,Party,青岛市,Qingdao City,36.07364968,120.384856,,
9607518,求水山景区,Qiushui Mountain Scenic Area,深圳市,Shenzhen,22.59936172,114.1437386,,
9607870,阿婆六村,Apoliu Village,广州市,Guangzhou City,23.71443904,113.8664377,,
9607936,达摩洞,Bodhidharma Cave,郑州市,Zhengzhou City,34.49135596,112.9560671,,
9607937,凤凰山景区永庆寺,Fenghuang Mountain Scenic Area Yongqing Temple,苏州市,Suzhou City,31.76522871,120.6339679,寺庙;周边度假;城市好玩;文化古迹;景点门票,temple;surrounding resort;city fun;cultural monuments;attraction tickets
9607940,烟台金沙滩海水浴场,Yantai Jinsha Beach Beach,烟台市,Yantai City,37.57342716,121.2524276,,
9607947,万亩桃园,Wanmu Taoyuan,苏州市,Suzhou City,31.76949944,120.645684,,
9608038,三凤宫,Sanfeng Palace,高雄市,Kaohsiung City,22.6358622,120.2919674,,
9608055,茶坑,Chakeng,上饶市,Shangrao City,29.40070909,117.8209333,,
9608086,北京鲁迅中学,Beijing Lu Xun Middle School,北京市,Beijing City,39.90454153,116.3690239,,
9608107,田汉故居,Tianhan Former Residence,北京市,Beijing City,39.93727666,116.4133019,,
9608113,养马峡,Yangmaxia,绵阳市,Mianyang City,32.09761235,104.9419694,,
9608116,南池子大街,Nanchizi Street,北京市,Beijing City,39.91129926,116.4009572,,
9608172,吉祥寺,Kichijoji,忻州市,Xinzhou City,38.97869067,113.590242,,
9608184,阳岩洞,Yangyandong,清远市,Qingyuan City,24.2120045,113.0662773,,
9608237,南澳后花园村,Nan'Ao Houhuayuan Village,汕头市,Shan Tou City,23.44827404,117.0800575,,
9608306,华藏寺,Huazang Temple,武威市,Wuwei City,36.97702402,103.134967,,
9608318,天上西藏邮局,Tianshang Xizang Post Office,拉萨市,Lhasa City,29.65272288,91.12274756,邮递,post
9608411,凤凰湖,Phoenix Lake,苏州市,Suzhou City,31.77289513,120.6466948,,
9608421,励德邨,Lidecun,香港特别行政区,Hong Kong Special Administrative Region,22.2779182,114.1922424,建筑人文;特色街区;拍照打卡,architectural humanities;characteristic blocks;to take photos and punch cards
9608426,老虎头山,Laohutou Mountain,广州市,Guangzhou City,23.72490009,113.7412977,,
9608447,观鸟湿地,Bird Watching Wetland,秦皇岛市,Qinhuangdao City,39.84047825,119.5181054,动物园;公园乐园,zoo;park paradise
9608602,浪卡子,Langkazi,日喀则市,Shigatse City,28.72615405,90.15507268,,
9608658,中华满族风情园,China Manchu Style Park,丹东市,Dandong City,40.99096625,125.2167924,,
9608694,鸭脷洲,Ap Lei Chau,香港特别行政区,Hong Kong Special Administrative Region,22.239164,114.1578643,,
9608699,龙鼓滩,Black Point,香港特别行政区,Hong Kong Special Administrative Region,22.37906287,113.931429,,
9608710,城门水塘,Shing Mun Reservoir,香港特别行政区,Hong Kong Special Administrative Region,22.383284,114.1522933,,
9608946,杨氏孝坊,Yangshi Xiaofang,苏州市,Suzhou City,31.77974517,120.6724505,,
9608957,大羊山,Dayang Mountain,北京市,Beijing City,40.32087953,116.4329253,,
9609011,天路十八弯,Tianlu Shibawan,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,30.01646665,100.8595535,,
9609083,陈家堡长城,Chenjiabao Great Wall,北京市,Beijing City,40.43191972,116.5681959,,
9609084,昌列寺,Changlie Temple,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,31.90584953,102.2040738,寺庙;周边度假;城市好玩;文化古迹;景点门票,temple;surrounding resort;city fun;cultural monuments;attraction tickets
9609104,金猴溪,Jinhou River,神农架林区,Shennongjia Forest Area,31.47451801,110.311038,,
9609246,曼滩村,Mantan Village,普洱市,Pu'er City,22.42758478,101.5483683,,
9609260,勐康口岸,Mengkang Port,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,22.23931732,100.3871283,,
9609293,大龙湾,Dalongwan,四平市,Siping City,43.29919077,124.0810179,,
9609426,红螺山,Hongluo Mountain,北京市,Beijing City,40.37666172,116.6310843,山川;周边度假;自然风光;周末玩乐;景点门票,mountains and rivers;surrounding resort;natural scenery;fun weekend;attraction tickets
9609449,黎里古镇,Lili Ancient Town,苏州市,Suzhou City,30.98877981,120.7127409,,
9609479,和平纪念塔,Peace Memorial Tower,香港特别行政区,Hong Kong Special Administrative Region,22.27898407,114.1655237,,
9609533,淡水海關碼頭,Danshui Customs Pier,新北市,New Taipei City,25.1744867,121.4295643,建筑人文;现代建筑,architectural humanities;modern architecture
9609696,合肥融创电影世界,Hefei Sunac Film World,合肥市,Hefei City,31.69172024,117.3038378,,
9609757,俊秀里,Junsu-Ri,澳门特别行政区,Macao Special Administrative Region,22.193957,113.54508,,
9609802,白狼沟影视基地,Bailanggou Film and Television Base,兴安盟,Xing'an League,47.02395318,120.1522769,,
9609831,盆景园,Bonsai Garden,南京市,Nanjing City,32.13405136,118.5623909,,
9609910,东涌小炮台,Tung Chung Small Battery,香港特别行政区,Hong Kong Special Administrative Region,22.2750903,113.9409299,历史遗迹;古迹,historical sites;monuments
9610068,布尔津西大桥,Burqin West Bridge,阿勒泰地区,Altay Prefecture,47.71695383,86.83975483,,
9610070,布尔津西大桥,Burqin West Bridge,阿勒泰地区,Altay Prefecture,47.7123527,86.84234454,,
9610096,万圣澡浴池寺,Wanshengzao Baitiu Temple,忻州市,Xinzhou City,38.97869067,113.590242,宗教场所;寺庙,religious sites;temple
9610345,东涌侯王古庙,Dongchong Houwang Ancient Temple,香港特别行政区,Hong Kong Special Administrative Region,22.280161,113.931326,,
9610350,木雅圣地景区,Muya Shengdi Scenic Area,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,30.04937796,101.7269262,自然风光;周边度假;周末玩乐;景点门票,natural scenery;surrounding resort;fun weekend;attraction tickets
9610570,牛棚艺术村,Cattle Depot Artist Village,香港特别行政区,Hong Kong Special Administrative Region,22.3180572,114.1964928,,
9610580,斗门镇,Doumen Town,绍兴市,Shaoxing City,30.08742862,120.6032585,,
9610638,乜那寺,Miena Temple,海南藏族自治州,Hainan Tibetan Autonomous Prefecture,36.04510371,101.4229206,,
9610654,格萨尔王登基台,King Gesar Ascended the Throne,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,35.10440112,96.75804412,,
9610860,长兴岛,Changxing Island,大连市,Dalian City,39.60318049,121.4633431,岛屿;海边,island;seaside
9611342,寿康宫,Shoukang Palace,北京市,Beijing City,39.91923687,116.3936155,,
9611350,交泰殿,Jiaotai Palace,北京市,Beijing City,39.92048305,116.396951,,
9611373,坤宁宫,Kunning Palace,北京市,Beijing City,39.92076983,116.3968791,,
9611389,养心殿,Yangxin Temple,北京市,Beijing City,39.91973452,116.3957235,,
9611411,慈宁宫花园,Cining Palace Garden,北京市,Beijing City,39.91738586,116.3940141,,
9611448,陶瓷馆,Ceramics Museum,北京市,Beijing City,39.91513068,116.3993966,,
9611463,武英殿（书画馆）,Wuying Hall (Painting and Calligraphy Museum),北京市,Beijing City,39.91501707,116.3945952,,
9611479,青铜器馆,Bronze Museum,北京市,Beijing City,39.92061513,116.3977593,,
9611893,坎布拉国家森林公园,Cambula National Forest Park,黄南藏族自治州,Huangnan Tibetan Autonomous Prefecture,36.11469644,101.8196177,,
9612290,石舍村,Shishe Village,杭州市,Hangzhou City,29.64026828,119.7248793,,
9612309,塘栖镇-广济桥,Tangqi Town-Guangji Bridge,杭州市,Hangzhou City,30.47807458,120.1835301,,
9612712,大同四牌楼,Datong Sipailou,大同市,Datong City,40.10009008,113.3025135,,
9612744,内蒙古大学,Inner Mongolia University,呼和浩特市,Hohhot City,40.81032132,111.6910595,,
9612767,蒙古象棋广场,Mongolia Chess Square,鄂尔多斯市,Ordos City,39.59322136,109.7919002,,
9612808,詹天佑故居,Former Residence of Zhan Tianyou,广州市,Guangzhou City,23.11301672,113.2395585,,
9612813,沙县城隍庙,Chenghuang Temple in Sha County,三明市,Sanming City,26.39857149,117.8002305,,
9612843,小楼人家景区,Xiaolourenjia Scenic Area,广州市,Guangzhou City,23.40983031,113.7962057,其他休闲场地;农家乐;小镇;休闲玩乐;周边度假;本地玩乐;城市好玩;景点门票,other leisure venues;farmhouse;town;leisure and play;surrounding resort;local play;city fun;attraction tickets
9612873,五柳巷历史(文化街店),History of Wuliu Lane (Culture Street Store),杭州市,Hangzhou City,30.2427479,120.1767485,,
9612993,下姜村,Xiajiang Village,杭州市,Hangzhou City,29.37433527,118.7249397,,
9613014,杭州龙坞茶村,Hangzhou Longwu Tea Village,杭州市,Hangzhou City,30.17604769,120.0380956,,
9613119,眼镜洞瀑布,Yajingdong Waterfall,新北市,New Taipei City,25.0496962,121.782876,,
9613157,路环图书馆,Luhuan Library,澳门特别行政区,Macao Special Administrative Region,22.113702,113.556106,,
9613159,灵觉寺,Lingjue Temple,乐山市,Leshan City,29.5400279,103.3341789,,
9613776,大园古苗寨,Dayuangumiaozhai,邵阳市,Shaoyang City,26.56900317,110.291653,,
9613824,定远桥,Dingyuan Bridge,邵阳市,Shaoyang City,26.57119296,110.2713625,,
9613959,东升岛,Dongsheng Island,惠州市,Huizhou City,22.67984388,114.5130751,,
9614017,勾蓝瑶寨,Gulanyaozhai,永州市,Yongzhou City,25.09525911,111.1826918,,
9614154,广州长隆度假区,Guangzhou Changlong Resort,广州市,Guangzhou City,23.00062223,113.3365613,亲子;游乐设施;动物;表演;雕塑,parent-child;rides;animal;performance;sculpture
9614183,镇远府城垣,Zhenyuan Prefecture City Wall,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,27.05233173,108.4300203,,
9614350,醉翁亭,Drunken Pavilion,滁州市,Chuzhou City,32.28326189,118.2881718,,
9614376,长乐林场,Changle Forest Farm,杭州市,Hangzhou City,30.33687826,119.8539392,景点门票;踏青赏花;周末玩乐;周边度假;森林,attraction tickets;enjoy the flowers;fun weekend;surrounding resort;forest
9614509,凉山彝族奴隶社会博物馆,Liangshan Yi Slave Society Museum,凉山彝族自治州,Liangshan Yi Autonomous Prefecture,27.83439855,102.2700955,,
9614537,月色小镇,Yuese Town,凉山彝族自治州,Liangshan Yi Autonomous Prefecture,27.83710519,102.2725627,,
9614652,金沙湾海滨浴场,Jinshawan Haibin Bath,湛江市,Zhanjiang City,21.26498588,110.3930297,,
9614657,五道梁保护站,Wudaoliang Protection Station,玉树藏族自治州,Yushu Tibetan Autonomous Prefecture,35.27824114,93.22223115,,
9614718,杨梅竹斜街,Yangmeizhu Xiejie,北京市,Beijing City,39.89632416,116.3946038,,
9614953,柏水寨,Baishuizhai,赣州市,Ganzhou City,25.84246865,114.4517431,度假村;自然风光,resort;natural scenery
9614959,法幢寺,Fazhuang Temple,西宁市,Xining City,36.61455336,101.7699155,,
9614963,震远镖局,Chun-Yuen Delivery,北京市,Beijing City,40.65323014,117.2769649,景点门票;城市好玩;本地玩乐;亲子;家庭;春季;展馆;夏季;朋友;秋季;冬季;情侣,attraction tickets;city fun;local play;parent-child;family;spring;exhibition hall;summer;friends;autumn;winter;couples
9615083,日月岛广场,Riyuedao Square,北京市,Beijing City,40.65197541,117.2732212,景点门票;城市好玩;广场;玩乐;本地玩乐;休闲玩乐,attraction tickets;city fun;square;play;local play;leisure and play
9615186,巴黎人剧场,Parisian Theatre,澳门特别行政区,Macao Special Administrative Region,22.140301,113.565494,,
9615342,野鸭湖,Yeyahu,赤峰市,Chifeng City,42.4962293,117.1393219,,
9615411,九口堰新四军第五师纪念园,Jiukouyan New Fourth Fifth Division Memorial Park,随州市,Suizhou,31.45732976,113.3869217,,
9615438,西沙湾,Xishawan,泉州市,Quanzhou City,24.88071083,118.9227416,,
9615454,天下第一庙,Tianxia No. 1 Temple,泉州市,Quanzhou City,24.88084148,118.9240309,,
9615530,颐园街一号,No. 1 Yiyuan Street,哈尔滨市,Harbin City,45.75981556,126.641466,,
9615533,井空里,Jingkongli,湖州市,Huzhou City,30.41474531,119.6605401,,
9615534,观鸟岛湿地公园,Guanniaodao Wetland Park,凉山彝族自治州,Liangshan Yi Autonomous Prefecture,27.84226877,102.2702411,,
9615541,黑龙江省邮政博物馆,Heilongjiang Province Postal Museum,哈尔滨市,Harbin City,45.76020935,126.6392668,,
9615554,中山大道,Zhongshan Avenue,南京市,Nanjing City,32.08761402,118.7351414,,
9615640,黄家花园,Huangjia Garden,厦门市,Xiamen City,24.4419821,118.0696063,,
9615765,安献堂,Anxiantang,厦门市,Xiamen City,24.44417572,118.0634636,,
9615800,汇丰银行公馆,Hsbc Bank Mansion,厦门市,Xiamen City,24.44853582,118.0671356,,
9615893,28道拐,28 Daoguang,迪庆藏族自治州,Diqing Tibetan Autonomous Prefecture,27.19420108,100.1032922,,
9615938,梦里水乡湿地,Mengli Shuixiang Wetland,凉山彝族自治州,Liangshan Yi Autonomous Prefecture,27.85357087,102.2657072,,
9615947,十二盘坡,Shierpanpo,海东市,Haidong City,36.81317754,102.5300783,,
9615959,狮子关旅游区,Shiziguan Tourist Area,恩施土家族苗族自治州,Enshi Tujia and Miao Autonomous Prefecture,29.97477588,109.5457185,周末玩乐;景点门票;自然风光;周边度假,fun weekend;attraction tickets;natural scenery;surrounding resort
9616191,辟支寺,Pizhi Temple,宁德市,Ningde City,26.7545478,119.4028373,,
9616209,应星楼,Yingxinglou,丽水市,Lishui City,28.4355868,119.9186415,,
9616267,霍尔广场,Hall Square,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,31.39729321,100.6760547,,
9616323,黄檀硐古村,Huangtan Donggu Village,温州市,Wenzhou City,28.17315725,120.8957739,,
9616333,千手观音古树群,Qianshou Guanyin Ancient Tree Group,保山市,Baoshan City,25.00575673,98.45035751,百年古树,century-old trees
9616335,海门老街,Haimen Old Street,台州市,Taizhou City,28.67955773,121.4466085,,
9616384,峎山,Qishan,邵阳市,Shaoyang City,26.39725716,110.8256176,,
